nom,debut,fin,genre,lateralite,set,systeme,coup,type_service,type_coup,zone_jeu,faute,effet_coup,coor_balle_x,coor_balle_y,coor_balle_z,joueur_frappe,joueur_sur,coor_frappe_x,coor_frappe_y,coor_frappe_z,time_frappe,premier_rebond_x,premier_rebond_y,premier_rebond_z,time_premier_rebond,probleme_annotation,num_coup,winner,premier_topspin,serveur,relanceur,pos_balle_x_prece,pos_balle_y_prece,pos_balle_z_prece,pos_joueur_0_x,pos_joueur_0_y,pos_joueur_0_z,pos_joueur_1_x,pos_joueur_1_y,pos_joueur_1_z,pos_joueur_2_x,pos_joueur_2_y,pos_joueur_2_z,pos_joueur_3_x,pos_joueur_3_y,pos_joueur_3_z,dist_equipe_1_x,dist_equipe_1_y,dist_equipe_2_x,dist_equipe_2_y,dist_eucl_equipe_1,dist_eucl_equipe_2,num_point,service_lateralite,service_zone,remise_lateralite,remise_effet_coup,remise_zone,faute_du_point,faute_lateralite,nb_coup,valeur_derniere_zone,pos_joueur_0_debut_x,pos_joueur_0_debut_y,pos_joueur_0_debut_z,pos_joueur_1_debut_x,pos_joueur_1_debut_y,pos_joueur_1_debut_z,pos_joueur_0_frappe_x,pos_joueur_0_frappe_y,pos_joueur_0_frappe_z,pos_joueur_1_frappe_x,pos_joueur_1_frappe_y,pos_joueur_1_frappe_z,pos_joueur_0_fin_x,pos_joueur_0_fin_y,pos_joueur_0_fin_z,pos_joueur_1_fin_x,pos_joueur_1_fin_y,pos_joueur_1_fin_z,cote_jA,cote_jB,derniere_zone
TRULS-MOREGARD,52785,52798,garcon,revers,4,att/att,TRULS-MOREGARD,,defensif,m3,,poussette,-18.270322418212892,108.10603955586751,2,TRULS-MOREGARD,FAN-ZHENDONG,29.833147048950195,-133.48309215108554,100,52786,,,,,,2,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,22.807849502563478,-78.02885595957439,2,-58.86609,285.4218,g7,34.907715,-121.43469,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,60,coup_droit,m2,revers,poussette,m3,out,coup_droit,4,m3,-58.86609,285.4218,g7,34.907715,-121.43469,g4,-55.77466,285.31696,g7,34.051697,-117.56247,g4,-80.39612,245.34625,h6,76.39984,-98.460724,h3,bas,haut,0
FAN-ZHENDONG,52799,52812,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,m3,,topspin,-13.243647384643555,-112.43607770601908,2,FAN-ZHENDONG,TRULS-MOREGARD,-35.982253837585446,148.41241607666015,100,52805,,,,,,3,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-18.270322418212892,108.10603955586751,2,-84.09894,251.80487,h6,75.6438,-106.10205,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,60,coup_droit,m2,revers,poussette,m3,out,coup_droit,4,m3,-84.09894,251.80487,h6,75.6438,-106.10205,g4,-105.67505,299.39154,h7,71.814026,-144.80872,g4,-96.65466,311.35712,h7,75.23505,-144.80655,g4,bas,haut,1
TRULS-MOREGARD,52813,52830,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,out,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,3.260203552246094,-372.531568145752,100,52817,,,,,,4,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-13.243647384643555,-112.43607770601908,2,-91.253174,311.16315,h7,75.7323,-113.778046,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,60,coup_droit,m2,revers,poussette,m3,out,coup_droit,4,m3,-91.253174,311.16315,h7,75.7323,-113.778046,g4,-73.36987,292.10022,g7,80.01849,-117.634766,h3,-75.63135,222.81665,g5,88.55109,-121.50226,h3,bas,haut,0
FAN-ZHENDONG,53330,53372,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,g2,,,38.01711235046387,-78.09470090866088,2,FAN-ZHENDONG,TRULS-MOREGARD,-74.56241080760955,87.15681508382161,100,53358,-31.31466999053955,86.4501719156901,2,53362,,1,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,,,,-75.63135,222.81665,g5,88.55109,-121.50226,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,61,coup_droit,g2,revers,poussette,g3,filet,coup_droit,8,d3,-75.63135,222.81665,g5,88.55109,-121.50226,h3,-90.89801,216.79901,h5,79.17035,-117.63345,h3,-66.8855,276.37567,g7,78.789734,-87.06528,h3,bas,haut,0
TRULS-MOREGARD,53373,53387,garcon,revers,4,att/att,TRULS-MOREGARD,,defensif,g3,,poussette,-44.84087772369385,96.09359347025553,2,TRULS-MOREGARD,FAN-ZHENDONG,53.515560150146484,-147.57033216953278,100,53375,,,,,,2,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,38.01711235046387,-78.09470090866088,2,-62.049194,282.4308,g7,79.678955,-90.861664,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,61,coup_droit,g2,revers,poussette,g3,filet,coup_droit,8,d3,-62.049194,282.4308,g7,79.678955,-90.861664,h3,-57.577637,276.06683,g7,81.85144,-64.49008,h3,-54.881958,346.03552,g8,91.09393,-121.50546,h3,bas,haut,0
FAN-ZHENDONG,53388,53398,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,21.684609603881835,-109.02372495333354,2,FAN-ZHENDONG,TRULS-MOREGARD,-73.42618330717087,58.52165285746256,100,53392,,,,,,3,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-44.84087772369385,96.09359347025553,2,-58.760254,343.2008,g8,90.18695,-117.65079,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,61,coup_droit,g2,revers,poussette,g3,filet,coup_droit,8,d3,-58.760254,343.2008,g8,90.18695,-117.65079,h3,-61.975952,337.33624,g8,95.129456,-160.48123,h4,-72.841125,331.73413,g8,100.33856,-117.66675,h3,bas,haut,0
TRULS-MOREGARD,53399,53407,garcon,revers,4,att/att,TRULS-MOREGARD,,offensif,d3,,bloc,44.60604133605957,116.22893447875977,2,TRULS-MOREGARD,FAN-ZHENDONG,60.50316848754883,-278.9482442220052,100,53401,,,,,,4,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,21.684609603881835,-109.02372495333354,2,-73.770386,349.75195,g8,102.946594,-121.52042,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,61,coup_droit,g2,revers,poussette,g3,filet,coup_droit,8,d3,-73.770386,349.75195,g8,102.946594,-121.52042,h3,-76.302734,364.68878,h8,98.277405,-144.79193,h4,-71.957886,358.59717,g8,92.87622,-180.28696,h4,bas,haut,0
FAN-ZHENDONG,53408,53420,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,41.11204872131348,-116.01025991439819,2,FAN-ZHENDONG,TRULS-MOREGARD,59.295649719238284,214.61260299682618,100,53412,,,,,,5,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,44.60604133605957,116.22893447875977,2,-67.8902,367.29962,g8,93.67273,-176.30719,h4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,61,coup_droit,g2,revers,poussette,g3,filet,coup_droit,8,d3,-67.8902,367.29962,g8,93.67273,-176.30719,h4,-41.65625,360.34613,g8,70.45526,-180.36588,g4,-9.314819,400,m8,34.0636,-180.49396,g4,bas,haut,0
TRULS-MOREGARD,53421,53429,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,g1,,topspin,-29.198982620239256,38.6301633199056,2,TRULS-MOREGARD,FAN-ZHENDONG,31.74247512817383,-305.8815503438314,100,53422,,,,,,6,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,41.11204872131348,-116.01025991439819,2,-12.995361,400,m8,36.70227,-216.83112,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,61,coup_droit,g2,revers,poussette,g3,filet,coup_droit,8,d3,-12.995361,400,m8,36.70227,-216.83112,g5,-19.22107,397.2948,m8,41.934875,-204.60876,g5,-46.36322,400,g8,61.06305,-196.43451,g5,bas,haut,0
FAN-ZHENDONG,53430,53445,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,d3,,topspin,-29.912160301208495,-122.90858968893687,2,FAN-ZHENDONG,TRULS-MOREGARD,-91.4790867805481,140.38209342956543,100,53439,,,,,,7,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-29.198982620239256,38.6301633199056,2,-49.255554,400,g8,61.809998,-180.3963,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,61,coup_droit,g2,revers,poussette,g3,filet,coup_droit,8,d3,-49.255554,400,g8,61.809998,-180.3963,g4,-67.81592,400,g8,71.23834,-172.4032,g4,-65.08136,384.76538,g8,75.95514,-133.10931,g4,bas,haut,1
TRULS-MOREGARD,53446,53460,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,-10.908960342407227,-364.8571627298991,100,53450,,,,,,8,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-29.912160301208495,-122.90858968893687,2,-64.599976,375.97986,g8,73.27197,-121.48303,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,61,coup_droit,g2,revers,poussette,g3,filet,coup_droit,8,d3,-64.599976,375.97986,g8,73.27197,-121.48303,g4,-51.248047,339.92212,g8,63.12732,-129.21875,g4,-70.95166,295.1009,g7,88.378235,-109.96393,h3,bas,haut,0
TRULS-MOREGARD,54203,54238,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,m3,,,-2.7975975036621095,101.61359430948893,2,TRULS-MOREGARD,FAN-ZHENDONG,47.64189987182617,-245.3858990987142,100,54226,43.163443374633786,-119.49554229577383,2,54228,,1,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,,,,-70.95166,295.1009,g7,88.378235,-109.96393,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,62,coup_droit,m3,revers,topspin,d3,pt_gagne,revers,2,d3,-70.95166,295.1009,g7,88.378235,-109.96393,h3,-49.91046,272.69897,g6,91.27417,-79.56116,h3,-29.911438,305.91565,g7,84.20416,-113.79404,h3,bas,haut,0
FAN-ZHENDONG,54239,54249,garcon,revers,4,att/att,serveur_point_contre,,offensif,d3,pt_gagne,topspin,-66.50396099090577,-133.45820622046787,2,FAN-ZHENDONG,TRULS-MOREGARD,-17.656155014038085,83.0818058013916,100,54241,,,,,,2,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-2.7975975036621095,101.61359430948893,2,-29.970703,302.86682,g7,87.420105,-102.30942,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,62,coup_droit,m3,revers,topspin,d3,pt_gagne,revers,2,d3,-29.970703,302.86682,g7,87.420105,-102.30942,h3,-25.436401,299.65082,g7,94.35504,-113.81317,h3,-69.11755,279.5622,g7,99.16901,-53.419006,h3,bas,haut,1
TRULS-MOREGARD,54820,54844,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,g1,,,-43.10272026062012,38.80875778198242,2,TRULS-MOREGARD,FAN-ZHENDONG,49.90094757080078,-286.62278900146487,100,54828,23.731111907958983,-109.02792763710022,2,54832,,1,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,,,,-69.11755,279.5622,g7,99.16901,-53.419006,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,63,coup_droit,g1,revers,poussette,m2,out,coup_droit,4,g3,-69.11755,279.5622,g7,99.16901,-53.419006,h3,-65.802734,260.69348,g6,98.87677,-83.36777,h3,-54.811768,263.4809,g6,85.678345,-98.489746,h3,bas,haut,0
FAN-ZHENDONG,54845,54857,garcon,revers,4,att/att,FAN-ZHENDONG,,defensif,m2,,poussette,0.4393184661865234,-77.9320156733195,2,FAN-ZHENDONG,TRULS-MOREGARD,-46.93845796585083,45.30876350402832,100,54846,,,,,,2,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,-43.10272026062012,38.80875778198242,2,-54.03418,263.45587,g6,83.20111,-102.297516,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,63,coup_droit,g1,revers,poussette,m2,out,coup_droit,4,g3,-54.03418,263.45587,g6,83.20111,-102.297516,h3,-51.621277,266.50983,g6,81.61334,-109.949066,h3,-61.77948,291.70123,g7,77.19824,-94.65381,h3,bas,haut,0
TRULS-MOREGARD,54858,54872,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,g3,,topspin,-28.052505874633788,105.17097231547038,2,TRULS-MOREGARD,FAN-ZHENDONG,23.38170394897461,-227.06684042612713,100,54864,,,,,,3,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,0.4393184661865234,-77.9320156733195,2,-63.821045,301.00067,g7,74.668335,-94.64511,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,63,coup_droit,g1,revers,poussette,m2,out,coup_droit,4,g3,-63.821045,301.00067,g7,74.668335,-94.64511,g4,-62.101685,307.06348,g7,18.559631,-140.91708,m4,-71.20032,358.56702,g8,61.303345,-113.750854,g4,bas,haut,1
FAN-ZHENDONG,54873,54899,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,FAN-ZHENDONG,TRULS-MOREGARD,-61.57576532363892,167.14581146240235,100,54876,,,,,,4,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,-28.052505874633788,105.17097231547038,2,-74.1319,361.6452,g8,62.971558,-109.90811,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,63,coup_droit,g1,revers,poussette,m2,out,coup_droit,4,g3,-74.1319,361.6452,g8,62.971558,-109.90811,g4,-77.611694,370.63934,h8,65.89136,-152.65808,g4,-88.75421,210.25641,h5,80.01849,-117.634766,h3,bas,haut,0
FAN-ZHENDONG,55618,55642,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-7.751082992553711,-81.32395165761312,2,FAN-ZHENDONG,TRULS-MOREGARD,-64.70937662124634,86.99583269755045,100,55630,-51.01245307922363,83.6191396077474,2,55633,,1,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,,,,-88.75421,210.25641,h5,80.01849,-117.634766,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,64,coup_droit,m2,revers,topspin,m3,filet,coup_droit,4,d2,-88.75421,210.25641,h5,80.01849,-117.634766,h3,-88.16608,226.39758,h5,77.42761,-113.78125,h3,-60.3468,260.51935,g6,11.636841,-144.84683,m4,bas,haut,0
TRULS-MOREGARD,55643,55654,garcon,revers,4,att/att,TRULS-MOREGARD,,intermediaire,m3,,topspin,7.078265380859375,123.08604202270507,2,TRULS-MOREGARD,FAN-ZHENDONG,12.995507431030273,-197.84468304316204,100,55647,,,,,,2,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-7.751082992553711,-81.32395165761312,2,-55.336792,272.87762,g6,7.232788,-156.68661,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,64,coup_droit,m2,revers,topspin,m3,filet,coup_droit,4,d2,-55.336792,272.87762,g6,7.232788,-156.68661,m4,-48.74701,288.16846,g7,3.6362915,-172.59747,m4,-61.710938,346.30054,g8,12.277039,-184.58246,m5,bas,haut,0
FAN-ZHENDONG,55655,55663,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,offensif,d2,,topspin,-34.46111011505127,-88.10150435765584,2,FAN-ZHENDONG,TRULS-MOREGARD,3.219173049926758,123.15964342753092,100,55658,,,,,,3,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,7.078265380859375,123.08604202270507,2,-62.11621,358.2058,g8,11.5442505,-160.64084,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,64,coup_droit,m2,revers,topspin,m3,filet,coup_droit,4,d2,-62.11621,358.2058,g8,11.5442505,-160.64084,m4,-54.98578,369.7182,g8,36.670105,-180.48477,g4,-48.514587,386.97882,g8,25.434998,-148.76962,g4,bas,haut,1
TRULS-MOREGARD,55664,55678,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,-60.948362302780154,-342.02825419108075,100,55666,,,,,,4,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-34.46111011505127,-88.10150435765584,2,-43.774414,366.3235,g8,45.350586,-180.45422,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,64,coup_droit,m2,revers,topspin,m3,filet,coup_droit,4,d2,-43.774414,366.3235,g8,45.350586,-180.45422,g4,-35.506165,365.98883,g8,34.914246,-137.0,g4,-74.63342,229.21313,g6,84.257385,-117.64145,h3,bas,haut,0
FAN-ZHENDONG,56226,56266,garcon,coup_droit,4,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-8.654674530029297,-71.05557578404745,2,FAN-ZHENDONG,TRULS-MOREGARD,-69.99365558624268,74.42093251546224,100,56253,-51.01245307922363,83.6191396077474,2,56257,,1,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,,,,-74.63342,229.21313,g6,84.257385,-117.64145,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,65,coup_droit,m2,revers,flip,g2,filet,coup_droit,4,m3,-74.63342,229.21313,g6,84.257385,-117.64145,h3,-88.72174,232.83405,h6,70.91882,-140.90051,g4,-57.32019,285.3694,g7,19.43634,-137.0,m4,bas,haut,0
TRULS-MOREGARD,56267,56278,garcon,revers,4,att/att,TRULS-MOREGARD,,offensif,g2,,flip,-66.59189281463622,90.17771288553874,2,TRULS-MOREGARD,FAN-ZHENDONG,14.159118270874023,-176.15235004425048,100,56271,,,,,,2,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-8.654674530029297,-71.05557578404745,2,-52.361267,297.52985,g7,15.07196,-148.77948,m4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,65,coup_droit,m2,revers,flip,g2,filet,coup_droit,4,m3,-52.361267,297.52985,g7,15.07196,-148.77948,m4,-51.751892,291.35602,g7,8.992981,-152.73035,m4,-66.175415,349.45538,g8,31.480042,-133.09528,g4,bas,haut,0
FAN-ZHENDONG,56279,56286,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,-18.39347915649414,-112.42681438128153,2,FAN-ZHENDONG,TRULS-MOREGARD,-82.98394768238067,39.32100613911947,100,56280,,,,,,3,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-66.59189281463622,90.17771288553874,2,-65.233826,355.3648,g8,51.266785,-148.74503,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,65,coup_droit,m2,revers,flip,g2,filet,coup_droit,4,m3,-65.233826,355.3648,g8,51.266785,-148.74503,g4,-66.56433,361.34247,g8,59.909546,-156.6029,g4,-62.695312,364.14124,g8,93.41382,-57.098267,h3,bas,haut,1
TRULS-MOREGARD,56287,56307,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,6.924536895751953,-317.73179461161294,100,56289,,,,,,4,FAN-ZHENDONG,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-18.39347915649414,-112.42681438128153,2,-60.516846,361.1006,g8,94.888245,-45.97696,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,65,coup_droit,m2,revers,flip,g2,filet,coup_droit,4,m3,-60.516846,361.1006,g8,94.888245,-45.97696,h3,-51.928284,342.93726,g8,94.951355,-49.680054,h3,-67.554504,254.44861,g6,102.80127,-113.8291,h3,bas,haut,0
TRULS-MOREGARD,56878,56897,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,g2,,,-61.10106158256531,74.28385098775227,2,TRULS-MOREGARD,FAN-ZHENDONG,59.32899017333985,-260.1868454615275,100,56885,42.15281448364258,-126.47771887779236,2,56887,,1,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,,,,-67.554504,254.44861,g6,102.80127,-113.8291,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,66,coup_droit,g2,revers,topspin,m2,filet,coup_droit,5,m3,-67.554504,254.44861,g6,102.80127,-113.8291,h3,-53.256653,263.43085,g6,94.878784,-94.7146,h3,-57.149353,291.5418,g7,85.159,-121.497986,h3,bas,haut,0
FAN-ZHENDONG,56898,56905,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,m2,,topspin,19.76191635131836,-78.01566867828369,2,FAN-ZHENDONG,TRULS-MOREGARD,-69.08936281204224,35.903618876139326,100,56899,,,,,,2,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-61.10106158256531,74.28385098775227,2,-62.641968,288.6433,g7,83.51483,-125.35971,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,66,coup_droit,g2,revers,topspin,m2,filet,coup_droit,5,m3,-62.641968,288.6433,g7,83.51483,-125.35971,h3,-66.50714,288.7754,g7,84.31073,-121.49692,h3,-83.43524,313.93512,h7,91.81885,-113.80838,h3,bas,haut,0
TRULS-MOREGARD,56906,56915,garcon,revers,4,att/att,TRULS-MOREGARD,,offensif,d3,,bloc,52.245361328125,125.28586171468099,2,TRULS-MOREGARD,FAN-ZHENDONG,59.17395706176758,-234.19528891245525,100,56909,,,,,,3,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,19.76191635131836,-78.01566867828369,2,-85.62164,338.23688,h8,95.13562,-109.97879,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,66,coup_droit,g2,revers,topspin,m2,filet,coup_droit,5,m3,-85.62164,338.23688,h8,95.13562,-109.97879,h3,-84.20288,335.17493,h8,97.696594,-160.47632,h4,-80.216125,382.4792,h8,93.22742,-148.70508,h4,bas,haut,0
FAN-ZHENDONG,56916,56929,garcon,coup_droit,4,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,-2.921457290649414,-108.97319040298461,2,FAN-ZHENDONG,TRULS-MOREGARD,66.29830474853516,266.00589447021486,100,56920,,,,,,4,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,52.245361328125,125.28586171468099,2,-77.00177,388.17877,h8,94.546814,-125.37012,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,66,coup_droit,g2,revers,topspin,m2,filet,coup_droit,5,m3,-77.00177,388.17877,h8,94.546814,-125.37012,h3,-46.125916,392.67615,g8,75.102905,-133.10904,g4,68.95361,400,d8,34.91919,-148.76059,g4,bas,haut,1
TRULS-MOREGARD,56930,56943,garcon,coup_droit,4,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,-40.77691917419433,-377.27148119608563,100,56933,,,,,,5,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-2.921457290649414,-108.97319040298461,2,77.42078,400,e8,35.785828,-156.64124,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,66,coup_droit,g2,revers,topspin,m2,filet,coup_droit,5,m3,77.42078,400,e8,35.785828,-156.64124,g4,83.28522,400,e8,27.15387,-152.70728,g4,-70.95166,295.1009,g7,91.63617,-102.32129,h3,bas,haut,0
TRULS-MOREGARD,57443,57486,garcon,coup_droit,4,att/att,TRULS-MOREGARD,lat_droit,,g1,,,-59.941606521606445,42.25624758402507,2,TRULS-MOREGARD,FAN-ZHENDONG,46.68156433105469,-279.0926771799723,100,57472,13.608428192138671,-88.27334403991699,2,57476,,1,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,,,,-70.95166,295.1009,g7,91.63617,-102.32129,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,67,coup_droit,g1,revers,topspin,g3,out,revers,15,m3,-70.95166,295.1009,g7,91.63617,-102.32129,h3,-55.674072,260.37018,g6,86.410645,-90.88687,h3,-71.54468,276.53027,g7,83.887146,-90.87741,h3,bas,haut,0
FAN-ZHENDONG,57487,57501,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,56.33532180786133,-98.73289629618327,2,FAN-ZHENDONG,TRULS-MOREGARD,-103.4930965423584,26.562703450520832,100,57492,,,,,,2,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-59.941606521606445,42.25624758402507,2,-77.08942,273.594,h6,82.99414,-87.08234,h3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,67,coup_droit,g1,revers,topspin,g3,out,revers,15,m3,-77.08942,273.594,h6,82.99414,-87.08234,h3,-85.882385,267.62085,h6,94.08075,-148.70428,h4,-90.33356,274.0301,h7,122.36932,-121.54486,h3,bas,haut,0
TRULS-MOREGARD,57502,57508,garcon,revers,4,att/att,TRULS-MOREGARD,,offensif,g2,,bloc,-34.37332324981689,80.1967004140218,2,TRULS-MOREGARD,FAN-ZHENDONG,99.84597702026367,-222.89981632232667,100,57503,,,,,,3,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,56.33532180786133,-98.73289629618327,2,-90.99536,277.17566,h7,129.55115,-106.237305,i3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,67,coup_droit,g1,revers,topspin,g3,out,revers,15,m3,-90.99536,277.17566,h7,129.55115,-106.237305,i3,-92.55408,277.22742,h7,136.8789,-98.64996,i3,-95.848206,350.61407,h8,151.88068,-72.35788,i3,bas,haut,0
FAN-ZHENDONG,57509,57518,garcon,revers,4,att/att,FAN-ZHENDONG,,intermediaire,d3,,topspin,-60.769018745422365,-112.35059990882874,2,FAN-ZHENDONG,TRULS-MOREGARD,-88.06409201622009,96.82959009806315,100,57511,,,,,,4,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-34.37332324981689,80.1967004140218,2,-93.20825,359.44214,h8,151.88068,-72.35788,i3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,67,coup_droit,g1,revers,topspin,g3,out,revers,15,m3,-93.20825,359.44214,h8,151.88068,-72.35788,i3,-94.542114,383.07587,h8,149.16412,-91.12204,i3,-87.21948,376.91138,h8,123.49487,-133.12433,h3,bas,haut,0
TRULS-MOREGARD,57519,57541,garcon,coup_droit,4,att/att,TRULS-MOREGARD,,intermediaire,m2,,bloc,-23.09798393249512,48.20278816223144,2,TRULS-MOREGARD,FAN-ZHENDONG,-53.439,-401.55,100,57526,,,,,,5,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,-60.769018745422365,-112.35059990882874,2,-84.52411,367.97284,h8,129.95282,-121.55441,i3,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,67,coup_droit,g1,revers,topspin,g3,out,revers,15,m3,-84.52411,367.97284,h8,129.95282,-121.55441,i3,-56.51013,400,g8,63.799744,-212.59161,g5,-50.935303,351.8327,g8,-71.882935,-340.68115,d8,bas,haut,0
